DEPARTURE_DATETIME,AIRLINE,DAY_OF_WEEK,DISTANCE,AIR_TIME,TAXI_IN,TAXI_OUT,DEPARTURE_DELAY
2015-10-27 11:38:00,OO,2,566,104.0,16.0,14.0,-7.0
2015-10-27 12:22:00,OO,2,557,100.0,6.0,16.0,-5.0
2015-10-27 12:48:00,MQ,2,431,57.0,4.0,33.0,-4.0
2015-10-27 13:20:00,DL,2,404,64.0,11.0,10.0,0.0
2015-10-27 13:38:00,WN,2,781,97.0,5.0,14.0,-2.0
2015-10-27 13:56:00,WN,2,255,53.0,3.0,16.0,36.0
2015-10-27 14:10:00,WN,2,725,98.0,7.0,11.0,-5.0
2015-10-27 14:13:00,WN,2,325,49.0,5.0,8.0,-2.0
2015-10-27 14:39:00,DL,2,981,133.0,6.0,22.0,-6.0
2015-10-27 15:14:00,AA,2,646,98.0,5.0,12.0,4.0
2015-10-27 15:17:00,AA,2,986,148.0,11.0,14.0,-6.0
2015-10-27 17:21:00,MQ,2,413,67.0,10.0,12.0,1376.0
2015-10-27 17:55:00,UA,2,337,54.0,10.0,15.0,-2.0
2015-10-27 18:12:00,WN,2,628,93.0,4.0,10.0,-3.0
2015-10-27 18:13:00,AA,2,802,108.0,19.0,14.0,-7.0
2015-10-27 18:17:00,VX,2,1184,184.0,5.0,9.0,-8.0
2015-10-27 18:48:00,AA,2,814,105.0,6.0,14.0,-7.0
2015-10-27 21:25:00,AA,2,1197,163.0,5.0,21.0,-5.0
2015-10-27 21:44:00,DL,2,874,126.0,12.0,12.0,22.0
2015-10-28 06:26:00,WN,3,948,116.0,6.0,11.0,-4.0
2015-10-28 07:04:00,AA,3,867,129.0,9.0,16.0,-6.0
2015-10-28 07:43:00,UA,3,1464,172.0,14.0,13.0,18.0
2015-10-28 07:58:00,B6,3,828,124.0,5.0,19.0,-2.0
2015-10-28 08:10:00,WN,3,342,53.0,4.0,10.0,-5.0
2015-10-28 08:15:00,OO,3,566,89.0,4.0,29.0,-4.0
2015-10-28 09:09:00,OO,3,508,76.0,2.0,15.0,-6.0
2015-10-28 09:25:00,EV,3,448,66.0,7.0,22.0,6.0
2015-10-28 09:33:00,AA,3,130,27.0,5.0,29.0,-2.0
2015-10-28 09:50:00,UA,3,1065,137.0,13.0,20.0,-8.0
2015-10-28 09:51:00,NK,3,563,88.0,7.0,19.0,49.0
2015-10-28 09:59:00,WN,3,488,68.0,3.0,11.0,-6.0
2015-10-28 10:57:00,UA,3,1416,174.0,6.0,24.0,39.0
2015-10-28 11:29:00,OO,3,723,113.0,12.0,21.0,-7.0
2015-10-28 11:48:00,AA,3,599,88.0,6.0,11.0,-2.0
2015-10-28 11:51:00,WN,3,325,48.0,2.0,7.0,1.0
2015-10-28 11:59:00,WN,3,853,107.0,7.0,8.0,-1.0
2015-10-28 12:02:00,AS,3,2562,304.0,3.0,10.0,-8.0
2015-10-28 13:52:00,AS,3,1660,222.0,6.0,13.0,17.0
2015-10-28 14:40:00,WN,3,283,54.0,9.0,10.0,0.0
2015-10-28 14:44:00,AA,3,977,133.0,11.0,15.0,-1.0
2015-10-28 14:52:00,WN,3,377,57.0,6.0,12.0,2.0
2015-10-28 14:56:00,AS,3,1050,129.0,4.0,14.0,1.0
2015-10-28 15:06:00,DL,3,1199,136.0,14.0,14.0,6.0
2015-10-28 15:16:00,B6,3,1189,144.0,5.0,15.0,-1.0
2015-10-28 15:50:00,OO,3,337,51.0,11.0,31.0,50.0
2015-10-28 15:59:00,MQ,3,157,37.0,10.0,8.0,-5.0
2015-10-28 17:11:00,WN,3,283,56.0,4.0,9.0,46.0
2015-10-28 18:04:00,AA,3,1044,159.0,6.0,18.0,-6.0
2015-10-28 19:23:00,B6,3,759,114.0,5.0,40.0,28.0
2015-10-28 20:07:00,WN,3,373,66.0,5.0,12.0,12.0
2015-10-28 20:15:00,WN,3,1750,242.0,8.0,10.0,40.0
2015-10-29 05:44:00,MQ,4,235,47.0,5.0,15.0,-1.0
2015-10-29 06:12:00,UA,4,2402,280.0,5.0,13.0,-4.0
2015-10-29 08:05:00,DL,4,332,56.0,2.0,17.0,-5.0
2015-10-29 08:11:00,NK,4,1514,185.0,12.0,10.0,-9.0
2015-10-29 09:12:00,AA,4,1171,135.0,11.0,13.0,-8.0
2015-10-29 09:23:00,DL,4,2079,246.0,8.0,26.0,23.0
2015-10-29 09:27:00,AA,4,1337,188.0,9.0,43.0,-2.0
2015-10-29 10:00:00,WN,4,432,65.0,5.0,30.0,0.0
2015-10-29 10:49:00,EV,4,563,78.0,7.0,14.0,-6.0
2015-10-29 10:54:00,UA,4,372,59.0,5.0,24.0,4.0
2015-10-29 11:17:00,AA,4,529,72.0,5.0,21.0,-3.0
2015-10-29 11:19:00,EV,4,201,41.0,5.0,9.0,-6.0
2015-10-29 12:10:00,DL,4,620,100.0,4.0,12.0,0.0
2015-10-29 13:03:00,OO,4,588,88.0,7.0,13.0,-2.0
2015-10-29 13:14:00,OO,4,391,67.0,4.0,25.0,-6.0
2015-10-29 13:19:00,WN,4,342,55.0,5.0,9.0,-1.0
2015-10-29 13:40:00,MQ,4,134,26.0,2.0,20.0,-5.0
2015-10-29 13:42:00,DL,4,1096,140.0,6.0,13.0,2.0
2015-10-29 13:49:00,WN,4,371,65.0,7.0,9.0,9.0
2015-10-29 14:07:00,WN,4,770,93.0,3.0,10.0,2.0
2015-10-29 14:52:00,AA,4,1391,208.0,12.0,23.0,-3.0
2015-10-29 15:50:00,WN,4,319,54.0,3.0,8.0,20.0
2015-10-29 16:26:00,AA,4,236,45.0,10.0,17.0,-4.0
2015-10-29 16:27:00,UA,4,1065,144.0,11.0,16.0,275.0
2015-10-29 17:15:00,AA,4,1849,249.0,6.0,11.0,-5.0
2015-10-29 17:32:00,OO,4,224,38.0,3.0,22.0,-3.0
2015-10-29 17:58:00,DL,4,2079,266.0,6.0,24.0,6.0
2015-10-29 18:37:00,WN,4,677,91.0,8.0,12.0,87.0
2015-10-29 18:44:00,AA,4,529,92.0,14.0,12.0,15.0
2015-10-29 19:00:00,EV,4,282,54.0,5.0,30.0,90.0
2015-10-29 19:56:00,OO,4,89,21.0,4.0,16.0,-7.0
2015-10-30 05:44:00,DL,5,581,88.0,8.0,19.0,-1.0
2015-10-30 06:13:00,DL,5,532,81.0,6.0,17.0,-2.0
2015-10-30 06:53:00,AA,5,1726,197.0,11.0,34.0,-7.0
2015-10-30 07:01:00,AA,5,1197,146.0,4.0,16.0,-4.0
2015-10-30 07:15:00,DL,5,432,65.0,10.0,11.0,0.0
2015-10-30 07:18:00,UA,5,1290,198.0,8.0,10.0,-6.0
2015-10-30 07:34:00,EV,5,343,55.0,9.0,15.0,-5.0
2015-10-30 07:36:00,UA,5,2288,262.0,7.0,10.0,-4.0
2015-10-30 09:00:00,WN,5,1797,200.0,6.0,8.0,0.0
2015-10-30 09:03:00,DL,5,1426,205.0,6.0,25.0,-2.0
2015-10-30 09:27:00,VX,5,2704,305.0,10.0,15.0,2.0
2015-10-30 09:43:00,DL,5,1969,231.0,8.0,16.0,3.0
2015-10-30 10:02:00,DL,5,502,74.0,5.0,23.0,-3.0
2015-10-30 10:23:00,AS,5,539,76.0,3.0,12.0,8.0
2015-10-30 10:54:00,EV,5,501,89.0,8.0,14.0,-8.0
2015-10-30 11:11:00,AA,5,1205,162.0,9.0,15.0,16.0
2015-10-30 11:29:00,VX,5,414,67.0,9.0,10.0,-1.0
2015-10-30 11:50:00,AA,5,1192,139.0,8.0,14.0,-7.0
2015-10-30 13:19:00,WN,5,239,49.0,5.0,9.0,19.0
2015-10-30 13:49:00,WN,5,495,78.0,4.0,12.0,-1.0
2015-10-30 13:54:00,WN,5,439,59.0,6.0,7.0,-6.0
2015-10-30 14:28:00,EV,5,151,33.0,6.0,11.0,-7.0
2015-10-30 14:36:00,WN,5,423,71.0,4.0,8.0,1.0
2015-10-30 14:52:00,AA,5,602,90.0,4.0,8.0,2.0
2015-10-30 15:07:00,OO,5,637,88.0,4.0,16.0,-8.0
2015-10-30 15:11:00,OO,5,964,116.0,8.0,8.0,-11.0
2015-10-30 15:13:00,WN,5,670,109.0,4.0,7.0,13.0
2015-10-30 15:20:00,UA,5,1085,155.0,8.0,15.0,0.0
2015-10-30 15:29:00,NK,5,1836,248.0,7.0,26.0,-1.0
2015-10-30 15:51:00,EV,5,76,29.0,7.0,10.0,-6.0
2015-10-30 16:49:00,WN,5,895,104.0,4.0,10.0,-1.0
2015-10-30 16:56:00,DL,5,547,78.0,7.0,16.0,-3.0
2015-10-30 19:30:00,EV,5,170,32.0,6.0,18.0,-6.0
2015-10-30 20:09:00,MQ,5,1118,162.0,5.0,19.0,-1.0
2015-10-30 21:55:00,DL,5,907,124.0,4.0,17.0,-6.0
2015-10-30 21:57:00,WN,5,468,58.0,4.0,9.0,-8.0
2015-10-30 22:08:00,WN,5,319,57.0,6.0,8.0,53.0
2015-10-31 00:24:00,UA,6,1235,136.0,6.0,26.0,269.0
2015-10-31 07:30:00,WN,6,372,60.0,4.0,7.0,-5.0
2015-10-31 09:31:00,DL,6,1029,117.0,6.0,13.0,1.0
2015-10-31 10:11:00,OO,6,425,65.0,4.0,24.0,-4.0
2015-10-31 11:05:00,AA,6,1440,199.0,5.0,15.0,0.0
2015-10-31 12:38:00,AA,6,2486,277.0,4.0,8.0,-7.0
2015-10-31 13:20:00,WN,6,337,54.0,4.0,7.0,0.0
2015-10-31 15:25:00,AA,6,366,64.0,13.0,10.0,-5.0
2015-10-31 16:42:00,AA,6,1464,174.0,4.0,13.0,62.0
2015-10-31 17:00:00,EV,6,108,28.0,26.0,8.0,-16.0
2015-10-31 17:50:00,NK,6,334,59.0,27.0,14.0,-10.0
2015-10-31 18:36:00,WN,6,1728,232.0,3.0,8.0,36.0
2015-10-31 20:26:00,B6,6,1173,149.0,6.0,18.0,0.0
2015-10-31 23:58:00,UA,6,1379,159.0,6.0,30.0,-1.0
2015-11-01 07:15:00,UA,7,2139,296.0,7.0,21.0,-3.0
2015-11-01 07:55:00,EV,7,551,79.0,13.0,8.0,-5.0
2015-11-01 08:09:00,AA,7,1149,154.0,2.0,43.0,4.0
2015-11-01 08:22:00,WN,7,491,82.0,4.0,13.0,-3.0
2015-11-01 08:28:00,DL,7,1749,233.0,4.0,28.0,-2.0
2015-11-01 09:32:00,DL,7,259,38.0,4.0,13.0,-3.0
2015-11-01 09:52:00,WN,7,770,97.0,5.0,9.0,-3.0
2015-11-01 10:35:00,WN,7,583,74.0,4.0,14.0,0.0
2015-11-01 11:21:00,HA,7,2486,315.0,7.0,11.0,11.0
2015-11-01 12:40:00,WN,7,327,61.0,9.0,10.0,-5.0
2015-11-01 13:45:00,EV,7,102,24.0,8.0,20.0,-3.0
2015-11-01 14:12:00,UA,7,414,62.0,10.0,13.0,-3.0
2015-11-01 14:53:00,UA,7,2504,290.0,19.0,10.0,-7.0
2015-11-01 15:20:00,MQ,7,461,81.0,2.0,20.0,20.0
2015-11-01 16:52:00,MQ,7,282,48.0,11.0,8.0,74.0
2015-11-01 16:56:00,WN,7,1183,149.0,6.0,13.0,-4.0
2015-11-01 17:37:00,AS,7,2149,272.0,3.0,19.0,7.0
2015-11-01 17:38:00,DL,7,931,111.0,2.0,14.0,-7.0
2015-11-01 18:12:00,DL,7,689,85.0,4.0,15.0,-3.0
2015-11-01 19:22:00,WN,7,997,128.0,10.0,7.0,67.0
2015-11-01 20:03:00,WN,7,308,49.0,5.0,8.0,13.0
2015-11-01 20:47:00,WN,7,1073,132.0,4.0,7.0,-8.0
2015-11-01 20:51:00,UA,7,1023,136.0,7.0,15.0,1.0
2015-11-01 21:06:00,WN,7,1046,135.0,7.0,14.0,1.0
2015-11-01 23:24:00,VX,7,2475,272.0,13.0,9.0,9.0
2015-11-02 05:37:00,WN,1,874,119.0,10.0,14.0,-3.0
2015-11-02 05:53:00,WN,1,641,94.0,5.0,9.0,-2.0
2015-11-02 06:15:00,DL,1,306,63.0,5.0,11.0,45.0
2015-11-02 06:52:00,OO,1,833,125.0,16.0,14.0,-7.0
2015-11-02 06:59:00,WN,1,369,63.0,6.0,14.0,-1.0
2015-11-02 07:43:00,DL,1,368,53.0,16.0,19.0,-2.0
2015-11-02 07:57:00,B6,1,2704,273.0,4.0,22.0,-3.0
2015-11-02 08:20:00,WN,1,1910,206.0,4.0,22.0,0.0
2015-11-02 08:43:00,MQ,1,122,24.0,4.0,15.0,-7.0
2015-11-02 09:07:00,DL,1,334,62.0,5.0,26.0,-4.0
2015-11-02 09:17:00,WN,1,738,113.0,3.0,11.0,2.0
2015-11-02 09:28:00,AS,1,1978,219.0,4.0,29.0,-7.0
2015-11-02 09:56:00,OO,1,760,106.0,7.0,19.0,-5.0
2015-11-02 10:20:00,WN,1,447,72.0,8.0,9.0,0.0
2015-11-02 11:00:00,WN,1,689,91.0,4.0,7.0,0.0
2015-11-02 13:05:00,DL,1,1069,133.0,8.0,19.0,-5.0
2015-11-02 14:31:00,OO,1,1464,176.0,7.0,38.0,36.0
2015-11-02 14:56:00,WN,1,187,31.0,5.0,10.0,-4.0
2015-11-02 16:35:00,WN,1,484,63.0,7.0,9.0,15.0
2015-11-02 17:14:00,MQ,1,510,84.0,27.0,11.0,-6.0
2015-11-02 17:19:00,WN,1,1468,172.0,10.0,10.0,4.0
2015-11-02 17:21:00,AS,1,2402,362.0,9.0,45.0,1.0
2015-11-02 17:56:00,EV,1,438,71.0,25.0,10.0,-9.0
2015-11-02 18:03:00,AS,1,679,99.0,11.0,29.0,-2.0
2015-11-02 18:26:00,UA,1,2434,343.0,4.0,16.0,-3.0
2015-11-02 18:28:00,DL,1,762,97.0,14.0,8.0,43.0
2015-11-02 19:20:00,EV,1,677,97.0,5.0,31.0,-10.0
2015-11-02 19:23:00,B6,1,2496,377.0,5.0,17.0,14.0
2015-11-02 19:43:00,WN,1,670,89.0,7.0,9.0,-2.0
2015-11-02 20:08:00,WN,1,159,32.0,4.0,20.0,-2.0
2015-11-02 23:57:00,B6,1,2411,265.0,8.0,13.0,0.0
2015-11-03 05:52:00,AA,2,678,96.0,3.0,9.0,-8.0
2015-11-03 06:12:00,DL,2,489,62.0,4.0,10.0,-8.0
2015-11-03 06:37:00,WN,2,670,87.0,10.0,15.0,-3.0
2015-11-03 07:32:00,WN,2,337,53.0,15.0,6.0,-3.0
2015-11-03 07:36:00,DL,2,1127,147.0,4.0,19.0,-5.0
2015-11-03 08:10:00,AS,2,399,55.0,4.0,8.0,-15.0
2015-11-03 08:28:00,WN,2,666,90.0,6.0,17.0,-2.0
2015-11-03 08:57:00,DL,2,907,116.0,9.0,19.0,-1.0
2015-11-03 09:15:00,UA,2,1514,171.0,11.0,17.0,-3.0
2015-11-03 09:26:00,UA,2,495,71.0,11.0,12.0,-9.0
2015-11-03 09:29:00,WN,2,1756,247.0,6.0,10.0,-1.0
2015-11-03 09:48:00,WN,2,1246,151.0,19.0,14.0,-2.0
2015-11-03 09:49:00,OO,2,989,131.0,7.0,20.0,-1.0
2015-11-03 10:08:00,WN,2,601,81.0,8.0,8.0,-7.0
2015-11-03 10:12:00,WN,2,1201,141.0,5.0,23.0,22.0
2015-11-03 10:25:00,B6,2,273,50.0,3.0,17.0,-5.0
2015-11-03 10:37:00,UA,2,1482,180.0,2.0,20.0,-5.0
2015-11-03 11:23:00,B6,2,266,48.0,4.0,13.0,6.0
2015-11-03 11:39:00,AS,2,954,140.0,6.0,22.0,-1.0
2015-11-03 11:52:00,AA,2,214,43.0,8.0,22.0,-8.0
2015-11-03 12:06:00,WN,2,991,130.0,4.0,15.0,1.0
2015-11-03 12:22:00,DL,2,1084,145.0,5.0,18.0,7.0
2015-11-03 12:54:00,OO,2,817,104.0,4.0,23.0,-1.0
2015-11-03 12:56:00,UA,2,1050,139.0,5.0,11.0,-5.0
2015-11-03 13:12:00,NK,2,258,51.0,8.0,15.0,-8.0
2015-11-03 13:12:00,B6,2,1368,171.0,7.0,7.0,-8.0
2015-11-03 13:50:00,WN,2,1903,238.0,7.0,14.0,10.0
2015-11-03 14:13:00,VX,2,447,68.0,6.0,13.0,-7.0
2015-11-03 15:13:00,WN,2,845,107.0,4.0,10.0,-2.0
2015-11-03 15:47:00,DL,2,761,99.0,7.0,12.0,-3.0
2015-11-03 16:19:00,DL,2,308,52.0,2.0,30.0,-6.0
2015-11-03 16:28:00,UA,2,2565,340.0,4.0,17.0,59.0
2015-11-03 16:31:00,OO,2,612,95.0,3.0,17.0,-4.0
2015-11-03 17:02:00,DL,2,762,102.0,9.0,17.0,17.0
2015-11-03 17:34:00,UA,2,416,65.0,15.0,13.0,-2.0
2015-11-03 17:35:00,OO,2,651,90.0,5.0,13.0,76.0
2015-11-03 17:51:00,WN,2,628,77.0,16.0,11.0,-4.0
2015-11-03 18:06:00,AA,2,1303,176.0,8.0,50.0,-4.0
2015-11-03 19:29:00,OO,2,1201,153.0,4.0,18.0,12.0
2015-11-03 19:31:00,WN,2,612,81.0,4.0,10.0,-4.0
2015-11-03 20:08:00,WN,2,1067,145.0,4.0,6.0,-2.0
2015-11-03 20:08:00,NK,2,1535,169.0,6.0,11.0,18.0
2015-11-03 20:36:00,WN,2,337,51.0,18.0,7.0,-4.0
2015-11-03 21:34:00,UA,2,2306,262.0,8.0,19.0,-9.0
2015-11-03 22:34:00,DL,2,1814,203.0,10.0,17.0,-6.0
2015-11-04 00:10:00,AA,3,1235,146.0,5.0,13.0,0.0
2015-11-04 05:28:00,WN,3,210,41.0,4.0,10.0,-2.0
2015-11-04 05:58:00,NK,3,334,60.0,51.0,10.0,-6.0
2015-11-04 06:18:00,NK,3,236,43.0,6.0,13.0,-7.0
2015-11-04 06:32:00,WN,3,580,82.0,5.0,9.0,-3.0
2015-11-04 06:54:00,DL,3,515,78.0,11.0,9.0,-6.0
2015-11-04 06:55:00,AA,3,214,40.0,18.0,24.0,-5.0
2015-11-04 08:01:00,OO,3,296,52.0,4.0,34.0,1.0
2015-11-04 08:49:00,WN,3,677,95.0,4.0,13.0,-1.0
2015-11-04 10:33:00,EV,3,190,33.0,2.0,13.0,8.0
2015-11-04 10:40:00,WN,3,197,36.0,8.0,8.0,10.0
2015-11-04 10:42:00,AA,3,2342,268.0,11.0,31.0,-3.0
2015-11-04 11:07:00,WN,3,589,90.0,5.0,16.0,22.0
2015-11-04 11:09:00,OO,3,298,51.0,3.0,26.0,-3.0
2015-11-04 12:22:00,UA,3,1608,195.0,4.0,10.0,-8.0
2015-11-04 12:50:00,DL,3,950,130.0,5.0,27.0,-10.0
2015-11-04 13:04:00,DL,3,689,92.0,5.0,18.0,0.0
2015-11-04 13:49:00,EV,3,292,52.0,4.0,19.0,14.0
2015-11-04 14:16:00,B6,3,387,67.0,3.0,8.0,-9.0
2015-11-04 14:28:00,B6,3,2465,330.0,3.0,19.0,0.0
2015-11-04 14:53:00,DL,3,794,97.0,4.0,29.0,-1.0
2015-11-04 15:30:00,WN,3,533,73.0,4.0,7.0,5.0
2015-11-04 16:09:00,OO,3,612,89.0,3.0,16.0,-1.0
2015-11-04 16:48:00,AA,3,678,93.0,4.0,22.0,-2.0
2015-11-04 16:55:00,WN,3,347,60.0,9.0,14.0,0.0
2015-11-04 16:55:00,UA,3,723,113.0,17.0,10.0,-9.0
2015-11-04 16:57:00,F9,3,993,138.0,6.0,14.0,-3.0
2015-11-04 17:11:00,AA,3,867,102.0,5.0,28.0,11.0
2015-11-04 17:11:00,OO,3,748,97.0,16.0,15.0,21.0
2015-11-04 17:25:00,DL,3,1426,191.0,3.0,11.0,0.0
2015-11-04 17:39:00,UA,3,1597,190.0,4.0,12.0,-4.0
2015-11-04 17:50:00,DL,3,547,87.0,11.0,26.0,-10.0
2015-11-04 18:01:00,UA,3,235,47.0,8.0,23.0,15.0
2015-11-04 18:14:00,AS,3,697,96.0,6.0,21.0,-6.0
2015-11-04 18:25:00,OO,3,667,93.0,7.0,20.0,10.0
2015-11-04 18:28:00,WN,3,226,52.0,10.0,8.0,-2.0
2015-11-04 18:55:00,VX,3,2586,341.0,11.0,21.0,5.0
2015-11-04 19:15:00,DL,3,1020,126.0,6.0,9.0,0.0
2015-11-04 19:31:00,AS,3,2677,339.0,5.0,12.0,1.0
2015-11-04 20:19:00,B6,3,319,53.0,4.0,9.0,-3.0
2015-11-04 21:30:00,OO,3,541,72.0,3.0,11.0,-10.0
2015-11-04 21:58:00,WN,3,677,99.0,4.0,8.0,-2.0
2015-11-04 22:51:00,UA,3,1744,194.0,9.0,20.0,-2.0
2015-11-05 05:40:00,WN,4,804,115.0,9.0,21.0,0.0
2015-11-05 06:01:00,UA,4,1846,212.0,6.0,15.0,1.0
2015-11-05 06:09:00,EV,4,767,122.0,15.0,10.0,-2.0
2015-11-05 06:14:00,DL,4,422,62.0,3.0,29.0,-6.0
2015-11-05 06:19:00,EV,4,773,114.0,6.0,10.0,-6.0
2015-11-05 07:42:00,UA,4,2288,245.0,6.0,14.0,2.0
2015-11-05 08:36:00,UA,4,140,27.0,8.0,14.0,26.0
2015-11-05 09:38:00,WN,4,395,58.0,7.0,11.0,-2.0
2015-11-05 09:40:00,WN,4,806,129.0,5.0,15.0,0.0
2015-11-05 11:08:00,WN,4,369,58.0,5.0,15.0,8.0
2015-11-05 11:25:00,B6,4,1754,185.0,6.0,16.0,15.0
2015-11-05 11:28:00,OO,4,451,73.0,3.0,19.0,13.0
2015-11-05 11:42:00,EV,4,655,100.0,14.0,8.0,-7.0
2015-11-05 11:59:00,EV,4,1134,136.0,5.0,33.0,21.0
2015-11-05 12:20:00,WN,4,323,54.0,7.0,14.0,0.0
2015-11-05 13:18:00,HA,4,216,36.0,5.0,9.0,6.0
2015-11-05 13:52:00,WN,4,1243,168.0,3.0,7.0,-3.0
2015-11-05 14:47:00,WN,4,1670,,10.0,15.0,-3.0
2015-11-05 15:02:00,DL,4,334,63.0,10.0,28.0,-3.0
2015-11-05 15:19:00,AS,4,253,45.0,3.0,13.0,-11.0
2015-11-05 16:05:00,WN,4,1184,172.0,4.0,22.0,0.0
2015-11-05 16:17:00,HA,4,4983,546.0,10.0,15.0,-3.0
2015-11-05 16:42:00,AA,4,1192,134.0,5.0,18.0,-3.0
2015-11-05 17:06:00,UA,4,937,137.0,12.0,38.0,-8.0
2015-11-05 17:30:00,OO,4,667,95.0,9.0,16.0,-17.0
2015-11-05 19:31:00,DL,4,447,62.0,5.0,19.0,7.0
2015-11-05 20:03:00,UA,4,404,59.0,11.0,15.0,68.0
2015-11-05 20:34:00,OO,4,1242,172.0,21.0,60.0,166.0
2015-11-05 21:11:00,OO,4,781,96.0,5.0,16.0,-4.0
2015-11-05 21:12:00,WN,4,692,110.0,5.0,21.0,12.0
2015-11-05 21:38:00,WN,4,365,51.0,5.0,10.0,-2.0
2015-11-05 22:28:00,WN,4,602,95.0,5.0,8.0,8.0
2015-11-06 05:22:00,OO,5,316,55.0,5.0,11.0,-3.0
2015-11-06 05:28:00,WN,5,1844,216.0,5.0,11.0,-2.0
2015-11-06 06:00:00,DL,5,453,60.0,7.0,11.0,0.0
2015-11-06 06:13:00,OO,5,575,83.0,4.0,20.0,-7.0
2015-11-06 07:51:00,B6,5,427,75.0,6.0,36.0,-9.0
2015-11-06 07:54:00,AA,5,184,53.0,4.0,24.0,-6.0
2015-11-06 08:08:00,UA,5,372,60.0,56.0,13.0,-7.0
2015-11-06 08:49:00,B6,5,2475,274.0,4.0,18.0,-6.0
2015-11-06 10:00:00,AA,5,1005,139.0,6.0,16.0,40.0
2015-11-06 10:14:00,WN,5,333,57.0,4.0,7.0,54.0
2015-11-06 10:16:00,EV,5,128,34.0,5.0,34.0,1.0
2015-11-06 10:57:00,WN,5,1558,170.0,8.0,12.0,7.0
2015-11-06 12:04:00,AA,5,899,125.0,3.0,13.0,9.0
2015-11-06 13:16:00,EV,5,986,152.0,8.0,7.0,89.0
2015-11-06 14:59:00,WN,5,585,70.0,3.0,15.0,9.0
2015-11-06 15:22:00,WN,5,404,60.0,11.0,13.0,2.0
2015-11-06 17:14:00,NK,5,628,91.0,7.0,15.0,-5.0
2015-11-06 17:26:00,B6,5,2602,348.0,12.0,12.0,-4.0
2015-11-06 17:57:00,UA,5,1620,249.0,7.0,23.0,-2.0
2015-11-06 18:21:00,AA,5,651,93.0,7.0,14.0,-4.0
2015-11-06 21:46:00,OO,5,531,74.0,7.0,12.0,-9.0
2015-11-06 21:46:00,WN,5,611,78.0,3.0,9.0,-4.0
2015-11-06 22:55:00,UA,5,1744,231.0,8.0,17.0,19.0
2015-11-06 23:28:00,AA,5,2475,293.0,7.0,22.0,-2.0
2015-11-07 05:53:00,DL,6,645,121.0,4.0,8.0,-7.0
2015-11-07 07:05:00,DL,6,228,42.0,5.0,16.0,-5.0
2015-11-07 08:38:00,WN,6,1073,138.0,4.0,10.0,-2.0
2015-11-07 08:56:00,UA,6,2556,315.0,5.0,22.0,6.0
2015-11-07 09:01:00,WN,6,349,59.0,3.0,12.0,-4.0
2015-11-07 09:24:00,OO,6,230,37.0,10.0,16.0,-7.0
2015-11-07 09:25:00,WN,6,591,85.0,5.0,11.0,-5.0
2015-11-07 10:53:00,OO,6,667,82.0,7.0,27.0,12.0
2015-11-07 12:04:00,WN,6,604,79.0,7.0,15.0,-1.0
2015-11-07 12:14:00,DL,6,500,83.0,5.0,11.0,-5.0
2015-11-07 12:27:00,OO,6,235,53.0,7.0,24.0,0.0
2015-11-07 12:38:00,WN,6,377,82.0,3.0,9.0,-7.0
2015-11-07 13:52:00,DL,6,306,52.0,5.0,7.0,-3.0
2015-11-07 14:00:00,UA,6,2227,298.0,8.0,12.0,94.0
2015-11-07 14:03:00,EV,6,83,24.0,4.0,8.0,3.0
2015-11-07 15:56:00,WN,6,239,45.0,5.0,10.0,-4.0
2015-11-07 16:35:00,WN,6,1011,140.0,10.0,10.0,-5.0
2015-11-07 17:19:00,AS,6,253,43.0,4.0,4.0,-1.0
2015-11-07 17:37:00,AA,6,1242,174.0,4.0,12.0,-3.0
2015-11-07 17:50:00,WN,6,1521,186.0,5.0,15.0,-5.0
2015-11-08 06:21:00,MQ,7,116,27.0,26.0,13.0,-4.0
2015-11-08 06:41:00,UA,7,678,102.0,5.0,8.0,1.0
2015-11-08 07:02:00,AA,7,868,129.0,6.0,16.0,-3.0
2015-11-08 07:05:00,DL,7,1541,175.0,6.0,15.0,-10.0
2015-11-08 07:54:00,EV,7,284,48.0,8.0,16.0,-3.0
2015-11-08 09:10:00,WN,7,395,63.0,4.0,14.0,0.0
2015-11-08 10:24:00,AA,7,802,115.0,7.0,15.0,-2.0
2015-11-08 10:26:00,WN,7,1105,143.0,4.0,8.0,1.0
2015-11-08 10:40:00,UA,7,937,116.0,9.0,11.0,0.0
2015-11-08 11:09:00,B6,7,474,77.0,4.0,18.0,-6.0
2015-11-08 11:17:00,UA,7,316,50.0,5.0,8.0,57.0
2015-11-08 11:33:00,UA,7,2704,356.0,4.0,28.0,52.0
2015-11-08 12:08:00,DL,7,304,46.0,4.0,12.0,-2.0
2015-11-08 12:55:00,EV,7,771,96.0,3.0,16.0,-7.0
2015-11-08 13:34:00,OO,7,250,42.0,6.0,29.0,43.0
2015-11-08 13:59:00,EV,7,692,86.0,4.0,20.0,18.0
2015-11-08 14:54:00,WN,7,236,44.0,5.0,21.0,19.0
2015-11-08 14:58:00,WN,7,436,67.0,4.0,9.0,3.0
2015-11-08 15:48:00,DL,7,762,96.0,6.0,13.0,3.0
2015-11-08 15:57:00,OO,7,128,32.0,8.0,9.0,-4.0
2015-11-08 16:08:00,WN,7,391,59.0,5.0,11.0,-2.0
2015-11-08 16:13:00,F9,7,651,87.0,7.0,20.0,-2.0
2015-11-08 16:34:00,WN,7,287,48.0,2.0,7.0,-6.0
